country,site,lon,lat,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,tmean,trange,sal_mean,pp_mean,pp_range,Abudefduf.saxatilis,Anthias.anthias,Apogon.imberbis,Atherina.boyeri,Atherina.spp,Balistes.capriscus,Belone.belone,Belonidae,Boops.boops,Caranx.crysos,Cheilodipterus.novemstriatus,Chelon.labrosus,Chromis.chromis,Clupeidae,Conger.conger,Coris.julis,Ctenolabrus.rupestris,Dactylopterus.volitans,Dasyatis.pastinaca,Dentex.dentex,Dicentrarchus.labrax,Dicentrarchus.punctatus,Diplodus.annularis,Diplodus.cervinus,Diplodus.puntazzo,Diplodus.sargus,Diplodus.vulgaris,Epinephelus.aeneus,Epinephelus.caninus,Epinephelus.costae,Epinephelus.marginatus,Fistularia.commersonii,Gobius.auratus,Gobius.bucchichi,Gobius.cobitis,Gobius.cruentatus,Gobius.geniporus,Gobius.paganellus,Gobius.vittatus,Gobius.xanthocephalus,Herklotsichthys.punctatus,Labridae,Labrus.merula,Labrus.mixtus,Labrus.viridis,Lagocephalus.sceleratus,Lichia.amia,Lithognathus.mormyrus,Liza.aurata,Mugil.cephalus,Mullus.barbatus,Mullus.surmuletus,Muraena.helena,Mycteroperca.rubra,Myliobatis.aquila,Oblada.melanura,Oedalechilus.labeo,Pagellus.acarne,Pagrus.caeruleostictus,Pagrus.pagrus,Parablennius.gattorugine,Parablennius.incognitus,Parablennius.pilicornis,Parablennius.rouxi,Parablennius.sanguinolentus,Parablennius.tentacularis,Parablennius.zvonimiri,Parupeneus.forsskali,Pempheris.vanicolensis,Phycis.phycis,Plotosus.lineatus,Pomadasys.incisus,Pomatomus.saltatrix,Pomatoschistus.quagga,Pseudocaranx.dentex,Pteragogus.pelycus,Pterois.miles,Sardina.pilchardus,Sargocentron.rubrum,Sarpa.salpa,Scartella.cristata,Scarus.ghobban,Sciaena.umbra,Scorpaena.maderensis,Scorpaena.notata,Scorpaena.porcus,Scorpaena.scrofa,Seriola.dumerili,Serranus.cabrilla,Serranus.hepatus,Serranus.scriba,Siganus.luridus,Siganus.rivulatus,Sparisoma.cretense,Sparus.aurata,Sphyraena.chrysotaenia,Sphyraena.sphyraena,Sphyraena.viridensis,Spicara.maena,Spicara.smaris,Spondyliosoma.cantharus,Stephanolepis.diaspros,Symphodus.cinereus,Symphodus.doderleini,Symphodus.mediterraneus,Symphodus.melanocercus,Symphodus.ocellatus,Symphodus.roissali,Symphodus.rostratus,Symphodus.spp.,Symphodus.tinca,Synodus.saurus,Taeniura.grabata,Thalassoma.pavo,Torquigener.flavimaculosus,Trachinotus.ovatus,Trachinus.draco,Trachurus.mediterraneus,Tripterygion.delaisi,Tripterygion.melanurus,Tripterygion.tripteronotus,Trisopterus.minutus
Italy,TREMITI,15.746,42.223,Summer,TRUE,1,1466,180,1989,19,18.55500013,12.98336359,37.79609299,6.51e-4,0.001542378,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Italy,TREMITI,15.751,42.225,Summer,TRUE,1,1466,180,1989,19,18.55340023,12.94419994,37.81856155,6.42e-4,0.001550222,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,44,0,0,0,0,0,0,0,0,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,2,0,0,5,0,0,0,0,0,0,0,0
Israel,Habonim,34.91514,32.61921,Spring,TRUE,1,519.2,519.2,2002,15,22.96733348,11.60850016,38.77446365,0.006706408,0.015013652,0,0,0,6080,0,0,0,0,262,38,0,0,126,0,0,1,0,0,0,0,0,0,21,19,0,4589,275,2,0,0,16,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,91,0,5,0,22,0,627,0,0,0,0,0,0,0,0,0,0,2,42,128,0,112,0,0,0,8,0,0,8,47,0,0,0,0,4,0,1,0,0,2,0,2,152,14158,1,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2926,0,0,0,0,0,0,0,0
Israel,Habonim,34.91514,32.61921,Spring,FALSE,0,519.2,519.2,2002,15,22.96733348,11.60850016,38.77446365,0.006706408,0.015013652,0,0,0,6080,0,0,0,0,262,38,0,0,126,0,0,1,0,0,0,0,0,0,21,19,0,4589,275,2,0,0,16,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,91,0,5,0,22,0,627,0,0,0,0,0,0,0,0,0,0,2,42,128,0,112,0,0,0,8,0,0,8,47,0,0,0,0,4,0,1,0,0,2,0,2,152,14158,1,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2926,0,0,0,0,0,0,0,0
Israel,Shikmona,34.94961,32.81962,Spring,TRUE,2,167.7,167.7,2008,9,22.87674999,11.81675017,38.82469177,0.006138591,0.012298451,0,0,0,200,0,2000,0,0,300,0,57,0,1240,0,0,937,0,0,2,0,0,0,0,3,1,204,65,1,0,3,15,0,0,584,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,1,44,0,281,0,100,0,0,1,3,0,0,0,0,0,17,30,0,0,0,0,0,0,0,0,0,251,0,0,3,1,3,0,1,0,0,15,1,10,243,2277,0,0,0,0,0,0,15,0,2,0,1,14,0,0,22,0,0,18,0,0,2572,1,0,0,0,0,11,0,0
Israel,Shikmona,34.94961,32.81962,Spring,FALSE,0,167.7,167.7,2008,9,22.87674999,11.81675017,38.82469177,0.006138591,0.012298451,0,0,0,200,0,2000,0,0,300,0,57,0,1240,0,0,937,0,0,2,0,0,0,0,3,1,204,65,1,0,3,15,0,0,584,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,1,44,0,281,0,100,0,0,1,3,0,0,0,0,0,17,30,0,0,0,0,0,0,0,0,0,251,0,0,3,1,3,0,1,0,0,15,1,10,243,2277,0,0,0,0,0,0,15,0,2,0,1,14,0,0,22,0,0,18,0,0,2572,1,0,0,0,0,11,0,0
Israel,Achziv,35.07617,33.04638,Spring,TRUE,3,1000,1000,1968,49,22.76274991,11.69337499,38.8750267,0.006390665,0.011523511,1,0,5,0,0,6,0,0,110,4,209,0,5357,0,0,969,0,0,9,7,0,0,0,12,1,381,240,0,0,4,39,0,0,195,0,0,0,0,0,0,3000,0,0,0,0,2,0,0,0,3,0,7,2,114,0,1094,0,0,0,0,2,10,0,1,0,0,1,16,129,0,0,143,0,0,22,0,0,0,312,0,0,16,3,9,0,1,0,0,23,0,29,985,4710,45,1,0,0,0,16,0,0,1,0,0,17,0,0,14,0,0,59,0,3,3379,49,0,0,0,8,11,0,0
Israel,Achziv,35.07617,33.04638,Spring,FALSE,0,1000,1000,1968,49,22.76274991,11.69337499,38.8750267,0.006390665,0.011523511,1,0,5,0,0,6,0,0,110,4,209,0,5357,0,0,969,0,0,9,7,0,0,0,12,1,381,240,0,0,4,39,0,0,195,0,0,0,0,0,0,3000,0,0,0,0,2,0,0,0,3,0,7,2,114,0,1094,0,0,0,0,2,10,0,1,0,0,1,16,129,0,0,143,0,0,22,0,0,0,312,0,0,16,3,9,0,1,0,0,23,0,29,985,4710,45,1,0,0,0,16,0,0,1,0,0,17,0,0,14,0,0,59,0,3,3379,49,0,0,0,8,11,0,0
Israel,Gdor,34.86692,32.41672,Spring,TRUE,2,84.4,84.4,2004,13,22.96650028,11.69575,38.68754196,0.00989218,0.022890726,0,0,0,0,0,0,0,0,200,42,0,0,533,0,0,42,0,0,7,0,0,0,13,71,0,1809,1317,2,0,3,27,38,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,38,0,10,0,54,0,1065,0,0,0,0,0,4,0,1,0,0,1,57,110,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,1,4,0,0,151,23443,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2569,0,0,0,0,2,1,0,0
Israel,Gdor,34.86692,32.41672,Spring,FALSE,0,84.4,84.4,2004,13,22.96650028,11.69575,38.68754196,0.00989218,0.022890726,0,0,0,0,0,0,0,0,200,42,0,0,533,0,0,42,0,0,7,0,0,0,13,71,0,1809,1317,2,0,3,27,38,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,38,0,10,0,54,0,1065,0,0,0,0,0,4,0,1,0,0,1,57,110,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,1,4,0,0,151,23443,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2569,0,0,0,0,2,1,0,0
Israel,Habonim,34.91514,32.61921,Autumn,TRUE,1,519.2,519.2,2002,15,22.96733348,11.60850016,38.77446365,0.006706408,0.015013652,0,0,0,6080,0,0,0,0,262,38,0,0,126,0,0,1,0,0,0,0,0,0,21,19,0,4589,275,2,0,0,16,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,91,0,5,0,22,0,627,0,0,0,0,0,0,0,0,0,0,2,42,128,0,112,0,0,0,8,0,0,8,47,0,0,0,0,4,0,1,0,0,2,0,2,152,14158,1,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2926,0,0,0,0,0,0,0,0
Israel,Habonim,34.91514,32.61921,Autumn,FALSE,0,519.2,519.2,2002,15,22.96733348,11.60850016,38.77446365,0.006706408,0.015013652,0,0,0,6080,0,0,0,0,262,38,0,0,126,0,0,1,0,0,0,0,0,0,21,19,0,4589,275,2,0,0,16,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,91,0,5,0,22,0,627,0,0,0,0,0,0,0,0,0,0,2,42,128,0,112,0,0,0,8,0,0,8,47,0,0,0,0,4,0,1,0,0,2,0,2,152,14158,1,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2926,0,0,0,0,0,0,0,0
Israel,Gdor,34.86692,32.41672,Autumn,TRUE,2,84.4,84.4,2004,13,22.96650028,11.69575,38.68754196,0.00989218,0.022890726,0,0,0,0,0,0,0,0,200,42,0,0,533,0,0,42,0,0,7,0,0,0,13,71,0,1809,1317,2,0,3,27,38,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,38,0,10,0,54,0,1065,0,0,0,0,0,4,0,1,0,0,1,57,110,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,1,4,0,0,151,23443,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2569,0,0,0,0,2,1,0,0
Israel,Gdor,34.86692,32.41672,Autumn,FALSE,0,84.4,84.4,2004,13,22.96650028,11.69575,38.68754196,0.00989218,0.022890726,0,0,0,0,0,0,0,0,200,42,0,0,533,0,0,42,0,0,7,0,0,0,13,71,0,1809,1317,2,0,3,27,38,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,38,0,10,0,54,0,1065,0,0,0,0,0,4,0,1,0,0,1,57,110,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,1,4,0,0,151,23443,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2569,0,0,0,0,2,1,0,0
Israel,Achziv,35.07617,33.04638,Autumn,TRUE,3,1000,1000,1968,49,22.76274991,11.69337499,38.8750267,0.006390665,0.011523511,1,0,5,0,0,6,0,0,110,4,209,0,5357,0,0,969,0,0,9,7,0,0,0,12,1,381,240,0,0,4,39,0,0,195,0,0,0,0,0,0,3000,0,0,0,0,2,0,0,0,3,0,7,2,114,0,1094,0,0,0,0,2,10,0,1,0,0,1,16,129,0,0,143,0,0,22,0,0,0,312,0,0,16,3,9,0,1,0,0,23,0,29,985,4710,45,1,0,0,0,16,0,0,1,0,0,17,0,0,14,0,0,59,0,3,3379,49,0,0,0,8,11,0,0
Israel,Achziv,35.07617,33.04638,Autumn,FALSE,0,1000,1000,1968,49,22.76274991,11.69337499,38.8750267,0.006390665,0.011523511,1,0,5,0,0,6,0,0,110,4,209,0,5357,0,0,969,0,0,9,7,0,0,0,12,1,381,240,0,0,4,39,0,0,195,0,0,0,0,0,0,3000,0,0,0,0,2,0,0,0,3,0,7,2,114,0,1094,0,0,0,0,2,10,0,1,0,0,1,16,129,0,0,143,0,0,22,0,0,0,312,0,0,16,3,9,0,1,0,0,23,0,29,985,4710,45,1,0,0,0,16,0,0,1,0,0,17,0,0,14,0,0,59,0,3,3379,49,0,0,0,8,11,0,0
Israel,Shikmona,34.94961,32.81962,Autumn,TRUE,2,167.7,167.7,2008,9,22.87674999,11.81675017,38.82469177,0.006138591,0.012298451,0,0,0,200,0,2000,0,0,300,0,57,0,1240,0,0,937,0,0,2,0,0,0,0,3,1,204,65,1,0,3,15,0,0,584,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,1,44,0,281,0,100,0,0,1,3,0,0,0,0,0,17,30,0,0,0,0,0,0,0,0,0,251,0,0,3,1,3,0,1,0,0,15,1,10,243,2277,0,0,0,0,0,0,15,0,2,0,1,14,0,0,22,0,0,18,0,0,2572,1,0,0,0,0,11,0,0
Israel,Shikmona,34.94961,32.81962,Autumn,FALSE,0,167.7,167.7,2008,9,22.87674999,11.81675017,38.82469177,0.006138591,0.012298451,0,0,0,200,0,2000,0,0,300,0,57,0,1240,0,0,937,0,0,2,0,0,0,0,3,1,204,65,1,0,3,15,0,0,584,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,1,44,0,281,0,100,0,0,1,3,0,0,0,0,0,17,30,0,0,0,0,0,0,0,0,0,251,0,0,3,1,3,0,1,0,0,15,1,10,243,2277,0,0,0,0,0,0,15,0,2,0,1,14,0,0,22,0,0,18,0,0,2572,1,0,0,0,0,11,0,0
Croatia,Brijuni,13.76469,44.90025,Summer,TRUE,3,2375,2651,1960,57,17.19033368,15.76566664,35.86796188,0.006885804,0.024545653,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,24,0,0,0,2,0,0,6,0,0,1,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
Croatia,Brijuni,13.79089,44.9017,Summer,TRUE,3,2375,2651,1960,57,17.17300034,15.72319994,35.86796188,0.006885206,0.024746949,0,0,0,0,0,0,0,0,0,0,0,0,2260,0,0,40,0,0,0,1,0,0,8,0,6,12,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,Brijuni,13.71567,44.9403,Summer,TRUE,3,2375,2651,1960,57,17.21475029,15.83749986,35.33290482,0.007723838,0.026852191,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,16,0,0,0,5,0,0,0,0,2,8,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,Brijuni,13.7148,44.9163,Summer,TRUE,3,2375,2651,1960,57,17.26655579,15.84333324,35.37890625,0.007374459,0.025827945,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,23,0,0,0,7,0,0,0,0,0,9,68,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Croatia,Brijuni,13.75298,44.88691,Summer,TRUE,3,2375,2651,1960,57,17.21770039,15.77950001,35.86796188,0.00677865,0.024178958,0,0,0,0,0,0,0,0,0,0,0,0,1031,0,0,79,0,0,0,2,0,0,0,0,3,39,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
Croatia,Brijuni,13.78153,44.91356,Summer,TRUE,3,2375,2651,1960,57,17.18677817,15.75988886,35.86796188,0.007005168,0.025106401,0,0,0,100,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,6,0,0,0,0,2,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Croatia,Brijuni,13.74838,44.93402,Summer,TRUE,3,2375,2651,1960,57,17.17466704,15.78783321,35.33290482,0.007316054,0.025928328,0,0,0,580,0,0,0,0,0,0,0,0,2943,0,0,30,0,0,0,0,0,0,0,0,2,5,22,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,314,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,68,0,0,0,0,0,0,0,0,1,0,0
Croatia,Brijuni,13.80918,44.85758,Summer,FALSE,0,2375,2651,1960,57,17.1267004,15.64099998,35.86796188,0.006732562,0.024472634,0,0,0,1200,0,0,0,0,0,0,0,0,1171,0,0,121,0,0,0,0,0,0,0,0,2,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,6,0,0,0,4,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
Croatia,Brijuni,13.80915,44.85648,Summer,FALSE,0,2375,2651,1960,57,17.1267004,15.64099998,35.86796188,0.006732562,0.024472634,0,0,0,0,0,0,0,0,0,0,0,0,2461,0,0,108,0,0,0,0,0,0,0,0,3,4,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,20,0,0,0,1,0,0,0,0,11,6,0,0,1,9,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
Croatia,Brijuni,13.81704,44.85674,Summer,FALSE,0,2375,2651,1960,57,17.09222264,15.60633331,35.86796188,0.006680572,0.024354691,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,53,0,0,0,2,0,0,7,0,14,13,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,1,21,0,0,0,3,0,0,0,0,0,9,0,1,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0
Croatia,Brijuni,13.8291,44.85301,Summer,FALSE,0,2375,2651,1960,57,17.06687546,15.56462502,35.86796188,0.006591707,0.02409635,0,0,0,0,0,0,0,0,28,0,0,0,1508,0,0,89,0,0,0,0,0,0,2,0,3,3,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,81,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,8,2,21,0,0,0,1,0,0,0,0,0,3,0,2,0,4,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Croatia,Kornati,15.56358,43.66942,Summer,TRUE,1,2375,2651,1960,57,18.02163627,12.07990915,38.03623199,0.00223181,0.005162534,0,0,8,1,0,0,0,0,1001,0,0,0,4809,0,0,137,0,0,0,0,0,0,3,0,5,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,4,0,4,0,0,2,10,14,2,0,2,0,24,0,0,10,0,0,0,0,0,0,0,0
Croatia,Kornati,15.48009,43.85231,Summer,TRUE,1,2375,2651,1960,57,17.49890917,13.43745448,37.89436722,0.002845187,0.005436906,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,38,0,0,0,0,0,0,0,0,1,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Croatia,Kornati,15.44273,43.69547,Summer,TRUE,1,2375,2651,1960,57,18.10391665,12.22625009,37.99600983,0.002262279,0.004885077,0,0,0,1000,0,0,0,0,1383,0,0,0,10000,0,0,177,0,0,0,0,0,0,7,0,1,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,3,0,0,0,0,0,0,14,0,0,2,10,3,0,0,0,0,55,0,0,22,0,0,0,0,0,0,0,0
Croatia,Kornati,15.37992,43.73887,Summer,TRUE,1,2375,2651,1960,57,18.11049986,12.36983339,37.94943619,0.002261101,0.004747451,0,0,11,0,0,0,0,0,0,0,0,0,530,0,0,116,0,0,0,0,0,0,0,0,5,0,111,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,5,0,1,1,3,2,0,0,1,0,15,0,0,3,0,0,0,0,0,0,0,0
Croatia,Kornati,15.31747,43.76959,Summer,TRUE,1,2375,2651,1960,57,18.02545426,12.64672739,37.88596344,0.002507996,0.004778444,0,0,0,1500,0,0,0,0,0,0,0,0,3998,0,0,162,0,0,0,0,0,3,1,0,3,7,76,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,42,0,0,66,0,0,0,0,0,0,0,0
Croatia,Kornati,15.38608,43.73489,Summer,TRUE,1,2375,2651,1960,57,18.11049986,12.36983339,37.94943619,0.002261101,0.004747451,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,115,0,0,0,0,0,0,10,0,4,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,15,0,0,17,0,0,0,0,0,0,0,0
Croatia,Kornati,15.55584,43.68998,Summer,TRUE,1,2375,2651,1960,57,18.00308323,12.14408334,38.03623199,0.002330384,0.005204039,0,0,0,2100,0,0,0,0,0,0,0,0,620,0,0,219,0,0,0,0,0,0,6,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,3,0,0,2,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
Croatia,Kornati,15.62079,43.77509,Summer,TRUE,1,2375,2651,1960,57,17.58711116,12.98099995,38.04445267,0.002649573,0.00558571,0,0,0,0,0,0,0,0,3,0,0,0,4651,0,0,34,0,0,0,2,0,0,3,0,2,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
Croatia,Kornati,15.28649,43.81202,Summer,TRUE,1,2375,2651,1960,57,18.09641647,12.74050005,37.88596344,0.002539646,0.004702331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,Kornati,15.47282,43.88942,Summer,TRUE,1,2375,2651,1960,57,17.48463648,13.479545420000001,37.89436722,0.002873555,0.005390146,0,0,0,0,0,0,0,0,1526,0,0,0,644,0,0,102,0,0,0,1,0,0,7,0,1,1,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1000,7,0,0,0,5,1,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0
